ets0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
0	0	0	0.00
3200	0	3200	12.00
3195	5	3200	12.00
3179	21	3200	12.00
3152	48	3200	12.00
3117	83	3200	12.00
3074	126	3200	12.00
3024	176	3200	12.00
2969	231	3200	11.96
2909	291	3200	11.87
2845	355	3200	11.74
2778	422	3200	11.58
2709	491	3200	11.40
2638	562	3200	11.18
2565	635	3200	10.95
2492	708	3200	10.70
2419	781	3200	10.44
2344	856	3200	10.16
2270	930	3200	9.88
2194	1006	3200	9.57
2119	1081	3200	9.25
2043	1157	3200	8.92
1967	1233	3200	8.58
1892	1308	3200	8.24
1816	1384	3200	7.88
1740	1460	3200	7.51
1664	1536	3200	7.13
1589	1611	3200	6.74
1514	1686	3200	6.35
1439	1761	3200	5.95
1365	1835	3200	5.54
1291	1909	3200	5.13
1218	1982	3200	4.71
1145	2055	3200	4.28
1073	2127	3200	3.86
1002	2198	3200	3.43
931	2269	3200	2.99
861	2339	3200	2.55
792	2408	3200	2.11
723	2477	3200	1.65
656	2544	3200	1.21
589	2611	3200	0.76
524	2676	3200	0.31
460	2740	3200	-0.14
396	2804	3200	-0.59
334	2866	3200	-1.04
273	2927	3200	-1.48
213	2987	3200	-1.93
155	3045	3200	-2.37
99	3101	3200	-2.80
46	3154	3200	-3.22
-5	3205	3200	-3.62
-53	3253	3200	-4.01
-97	3297	3200	-4.37
-138	3338	3200	-4.72
-175	3375	3200	-5.03
-207	3407	3200	-5.31
-236	3436	3200	-5.58
-260	3460	3200	-5.80
-280	3480	3200	-6.00
-296	3496	3200	-6.16
-308	3508	3200	-6.30
-315	3515	3200	-6.40
-318	3518	3200	-6.46
-318	3518	3200	-6.51
-315	3515	3200	-6.52
-309	3509	3200	-6.52
-300	3500	3200	-6.49
-289	3489	3200	-6.44
-276	3476	3200	-6.37
-262	3462	3200	-6.30
-245	3445	3200	-6.19
-226	3426	3200	-6.07
-206	3406	3200	-5.94
-184	3384	3200	-5.79
-161	3361	3200	-5.63
-137	3337	3200	-5.46
-112	3312	3200	-5.27
-86	3286	3200	-5.08
-60	3260	3200	-4.88
-32	3232	3200	-4.66
-5	3205	3200	-4.45
24	3176	3200	-4.22
52	3148	3200	-3.99
81	3119	3200	-3.75
110	3090	3200	-3.50
138	3062	3200	-3.26
167	3033	3200	-3.01
196	3004	3200	-2.75
224	2976	3200	-2.50
252	2948	3200	-2.25
280	2920	3200	-1.99
307	2893	3200	-1.73
333	2867	3200	-1.48
359	2841	3200	-1.23
384	2816	3200	-0.98
409	2791	3200	-0.72
433	2767	3200	-0.48
456	2744	3200	-0.23
479	2721	3200	0.01
501	2699	3200	0.26
522	2678	3200	0.49
543	2657	3200	0.73
562	2638	3200	0.96
581	2619	3200	1.18
599	2601	3200	1.41
616	2584	3200	1.62
631	2569	3200	1.83
646	2554	3200	2.03
659	2541	3200	2.22
672	2528	3200	2.42
682	2518	3200	2.59
692	2508	3200	2.76
699	2501	3200	2.91
706	2494	3200	3.06
711	2489	3200	3.19
714	2486	3200	3.31
716	2484	3200	3.42
716	2484	3200	3.52
716	2484	3200	3.61
714	2486	3200	3.69
712	2488	3200	3.77
708	2492	3200	3.83
704	2496	3200	3.90
699	2501	3200	3.95
693	2507	3200	3.99
686	2514	3200	4.03
679	2521	3200	4.06
670	2530	3200	4.08
661	2539	3200	4.10
652	2548	3200	4.11
641	2559	3200	4.11
630	2570	3200	4.11
618	2582	3200	4.10
606	2594	3200	4.08
593	2607	3200	4.06
579	2621	3200	4.02
565	2635	3200	3.99
551	2649	3200	3.95
535	2665	3200	3.90
520	2680	3200	3.85
504	2696	3200	3.79
488	2712	3200	3.72
471	2729	3200	3.65
454	2746	3200	3.58
