-5	5	0	-0.12
-15	15	0	-1.92
-20	20	0	-3.12
-21	21	0	-3.75
-15	15	0	-3.22
-5	5	0	-1.88
8	-8	0	0.21
19	-19	0	2.25
25	-25	0	3.71
25	-25	0	4.28
18	-18	0	3.68
6	-6	0	2.07
-8	8	0	-0.16
-20	20	0	-2.37
-28	28	0	-4.19
-28	28	0	-4.84
-20	20	0	-4.13
-7	7	0	-2.40
10	-10	0	0.31
25	-25	0	3.08
34	-34	0	5.18
33	-33	0	5.80
24	-24	0	5.04
7	-7	0	2.72
-12	12	0	-0.33
-29	29	0	-3.48
-40	40	0	-6.01
-40	40	0	-6.94
-29	29	0	-6.00
-10	10	0	-3.46
13	-13	0	0.19
35	-35	0	4.22
48	-48	0	7.22
50	-50	0	8.67
39	-39	0	7.97
16	-16	0	4.99
-12	12	0	0.62
-39	39	0	-4.22
-58	58	0	-8.34
-63	63	0	-10.52
-51	51	0	-9.95
-26	26	0	-6.91
8	-8	0	-1.76
43	-43	0	4.34
69	-69	0	9.73
79	-79	0	12.00
71	-71	0	12.00
46	-46	0	9.42
10	-10	0	4.40
-29	29	0	-1.97
-64	64	0	-8.56
-85	85	0	-12.00
-86	86	0	-12.00
-72	72	0	-11.62
-42	42	0	-8.22
-2	2	0	-2.43
39	-39	0	4.46
71	-71	0	10.77
86	-86	0	12.00
82	-82	0	12.00
61	-61	0	10.35
28	-28	0	6.18
-12	12	0	0.07
-49	49	0	-6.47
-75	75	0	-12.00
-82	82	0	-12.00
-71	71	0	-12.00
-43	43	0	-8.91
-5	5	0	-3.48
36	-36	0	3.34
70	-70	0	9.92
88	-88	0	12.00
85	-85	0	12.00
66	-66	0	10.76
34	-34	0	6.87
-6	6	0	0.90
-45	45	0	-5.83
-74	74	0	-11.78
-84	84	0	-12.00
-74	74	0	-12.00
-49	49	0	-9.49
-12	12	0	-4.37
30	-30	0	2.46
65	-65	0	9.07
86	-86	0	12.00
86	-86	0	12.00
69	-69	0	11.12
39	-39	0	7.64
0	0	0	1.95
-40	40	0	-4.81
-70	70	0	-10.81
-83	83	0	-12.00
-76	76	0	-12.00
-52	52	0	-9.70
-16	16	0	-4.82
26	-26	0	1.91
62	-62	0	8.60
83	-83	0	12.00
85	-85	0	12.00
70	-70	0	11.43
41	-41	0	8.15
2	-2	0	2.51
-38	38	0	-4.21
-69	69	0	-10.33
-84	84	0	-12.00
-78	78	0	-12.00
-55	55	0	-9.92
-20	20	0	-5.27
21	-21	0	1.20
57	-57	0	7.77
80	-80	0	12.00
84	-84	0	12.00
72	-72	0	11.92
45	-45	0	9.02
6	-6	0	3.47
-34	34	0	-3.16
-68	68	0	-9.69
-86	86	0	-12.00
-84	84	0	-12.00
-65	65	0	-10.73
-33	33	0	-6.83
7	-7	0	-0.83
47	-47	0	6.10
75	-75	0	11.92
84	-84	0	12.00
76	-76	0	12.00
53	-53	0	9.87
18	-18	0	5.18
-23	23	0	-1.33
-60	60	0	-8.12
