-60.55	100.83	-81.48
-60.55	100.83	-81.48
-60.55	100.83	-81.48
-60.55	100.83	-81.48
-60.55	100.83	-81.48
-60.55	100.83	-81.48
-81.13	49.81	-57.04
-81.13	49.81	-57.04
-81.13	49.81	-57.04
-81.13	49.81	-57.04
-81.13	49.81	-57.04
-81.13	49.81	-57.04
-81.13	49.81	-57.04
-81.13	49.81	-57.04
-55.70	17.01	-30.27
-55.70	17.01	-30.27
-55.70	17.01	-30.27
-55.70	17.01	-30.27
-55.70	17.01	-30.27
-55.70	17.01	-30.27
-55.70	17.01	-30.27
-37.54	2.43	-34.92
-37.54	2.43	-34.92
-37.54	2.43	-34.92
-37.54	2.43	-34.92
-37.54	2.43	-34.92
-37.54	2.43	-34.92
-37.54	2.43	-34.92
-37.54	2.43	-34.92
9.69	37.66	-4.66
9.69	37.66	-4.66
9.69	37.66	-4.66
9.69	37.66	-4.66
9.69	37.66	-4.66
9.69	37.66	-4.66
9.69	37.66	-4.66
9.69	37.66	-4.66
16.95	66.82	-4.66
16.95	66.82	-4.66
16.95	66.82	-4.66
16.95	66.82	-4.66
16.95	66.82	-4.66
16.95	66.82	-4.66
16.95	66.82	-4.66
16.95	66.82	-4.66
20.59	100.83	-22.12
20.59	100.83	-22.12
20.59	100.83	-22.12
20.59	100.83	-22.12
20.59	100.83	-22.12
20.59	100.83	-22.12
20.59	100.83	-22.12
20.59	100.83	-22.12
24.22	116.62	-73.34
24.22	116.62	-73.34
24.22	116.62	-73.34
24.22	116.62	-73.34
24.22	116.62	-73.34
24.22	116.62	-73.34
24.22	116.62	-73.34
24.22	116.62	-73.34
24.22	114.20	-46.56
24.22	114.20	-46.56
24.22	114.20	-46.56
24.22	114.20	-46.56
24.22	114.20	-46.56
24.22	114.20	-46.56
24.22	114.20	-46.56
24.22	114.20	-46.56
46.02	95.97	-71.01
46.02	95.97	-71.01
46.02	95.97	-71.01
46.02	95.97	-71.01
46.02	95.97	-71.01
46.02	95.97	-71.01
46.02	95.97	-71.01
46.02	95.97	-71.01
54.49	49.81	-64.02
54.49	49.81	-64.02
54.49	49.81	-64.02
54.49	49.81	-64.02
54.49	49.81	-64.02
54.49	49.81	-64.02
54.49	49.81	-64.02
54.49	49.81	-64.02
27.85	8.50	-57.04
27.85	8.50	-57.04
27.85	8.50	-57.04
27.85	8.50	-57.04
27.85	8.50	-57.04
27.85	8.50	-57.04
27.85	8.50	-57.04
0.00	2.43	-89.63
0.00	2.43	-89.63
0.00	2.43	-89.63
0.00	2.43	-89.63
0.00	2.43	-89.63
0.00	2.43	-89.63
0.00	2.43	-89.63
0.00	2.43	-89.63
-16.95	-2.43	-75.66
-16.95	-2.43	-75.66
-16.95	-2.43	-75.66
-16.95	-2.43	-75.66
-16.95	-2.43	-75.66
-16.95	-2.43	-75.66
-16.95	-2.43	-75.66
-16.95	-2.43	-75.66
14.53	48.59	-110.59
14.53	48.59	-110.59
14.53	48.59	-110.59
14.53	48.59	-110.59
14.53	48.59	-110.59
14.53	48.59	-110.59
14.53	48.59	-110.59
14.53	48.59	-110.59
2.42	13.36	-94.29
2.42	13.36	-94.29
2.42	13.36	-94.29
2.42	13.36	-94.29
2.42	13.36	-94.29
2.42	13.36	-94.29
2.42	13.36	-94.29
2.42	13.36	-94.29
-29.06	49.81	-119.90
-29.06	49.81	-119.90
-29.06	49.81	-119.90
-29.06	49.81	-119.90
-29.06	49.81	-119.90
-29.06	49.81	-119.90
-29.06	49.81	-119.90
-29.06	49.81	-119.90
-69.02	74.11	-89.63
-69.02	74.11	-89.63
-69.02	74.11	-89.63
-69.02	74.11	-89.63
-69.02	74.11	-89.63
-69.02	74.11	-89.63
-69.02	74.11	-89.63
-69.02	74.11	-89.63
-54.49	103.26	-88.47
-54.49	103.26	-88.47
-54.49	103.26	-88.47
-54.49	103.26	-88.47
-54.49	103.26	-88.47
-54.49	103.26	-88.47
-54.49	103.26	-88.47
-54.49	103.26	-88.47
-10.90	109.34	-109.42
-10.90	109.34	-109.42
-10.90	109.34	-109.42
-10.90	109.34	-109.42
-10.90	109.34	-109.42
-10.90	109.34	-109.42
-10.90	109.34	-109.42
-10.90	109.34	-109.42
38.75	72.89	-105.93
38.75	72.89	-105.93
38.75	72.89	-105.93
38.75	72.89	-105.93
38.75	72.89	-105.93
38.75	72.89	-105.93
38.75	72.89	-105.93
35.12	49.81	-108.26
35.12	49.81	-108.26
35.12	49.81	-108.26
35.12	49.81	-108.26
35.12	49.81	-108.26
35.12	49.81	-108.26
35.12	49.81	-108.26
35.12	49.81	-108.26
35.12	37.66	-105.93
35.12	37.66	-105.93
35.12	37.66	-105.93
35.12	37.66	-105.93
35.12	37.66	-105.93
35.12	37.66	-105.93
35.12	37.66	-105.93
35.12	37.66	-105.93
26.64	12.15	-83.81
26.64	12.15	-83.81
26.64	12.15	-83.81
26.64	12.15	-83.81
26.64	12.15	-83.81
26.64	12.15	-83.81
26.64	12.15	-83.81
26.64	12.15	-83.81
32.70	24.30	-91.96
32.70	24.30	-91.96
32.70	24.30	-91.96
32.70	24.30	-91.96
32.70	24.30	-91.96
32.70	24.30	-91.96
32.70	24.30	-91.96
32.70	24.30	-91.96
38.75	23.08	-81.48
38.75	23.08	-81.48
38.75	23.08	-81.48
38.75	23.08	-81.48
38.75	23.08	-81.48
38.75	23.08	-81.48
38.75	23.08	-81.48
38.75	23.08	-81.48
55.70	53.45	-73.34
55.70	53.45	-73.34
55.70	53.45	-73.34
55.70	53.45	-73.34
55.70	53.45	-73.34
55.70	53.45	-73.34
55.70	53.45	-73.34
55.70	53.45	-73.34
35.12	77.75	-27.94
35.12	77.75	-27.94
35.12	77.75	-27.94
35.12	77.75	-27.94
35.12	77.75	-27.94
35.12	77.75	-27.94
35.12	77.75	-27.94
35.12	77.75	-27.94
23.01	89.90	-22.12
23.01	89.90	-22.12
23.01	89.90	-22.12
23.01	89.90	-22.12
23.01	89.90	-22.12
23.01	89.90	-22.12
23.01	89.90	-22.12
29.06	104.48	-37.25
29.06	104.48	-37.25
29.06	104.48	-37.25
29.06	104.48	-37.25
29.06	104.48	-37.25
29.06	104.48	-37.25
29.06	104.48	-37.25
29.06	104.48	-37.25
9.69	121.48	-83.81
9.69	121.48	-83.81
9.69	121.48	-83.81
9.69	121.48	-83.81
9.69	121.48	-83.81
9.69	121.48	-83.81
9.69	121.48	-83.81
9.69	121.48	-83.81
-64.18	74.11	-91.96
-64.18	74.11	-91.96
-64.18	74.11	-91.96
-64.18	74.11	-91.96
-64.18	74.11	-91.96
-64.18	74.11	-91.96
-64.18	74.11	-91.96
-64.18	74.11	-91.96
-71.45	25.51	-38.41
-71.45	25.51	-38.41
-71.45	25.51	-38.41
-71.45	25.51	-38.41
-71.45	25.51	-38.41
-71.45	25.51	-38.41
-71.45	25.51	-38.41
-71.45	25.51	-38.41
-14.53	-2.43	-36.09
-14.53	-2.43	-36.09
-14.53	-2.43	-36.09
-14.53	-2.43	-36.09
-14.53	-2.43	-36.09
-14.53	-2.43	-36.09
-14.53	-2.43	-36.09
-14.53	-2.43	-36.09
32.70	19.44	-44.23
32.70	19.44	-44.23
32.70	19.44	-44.23
32.70	19.44	-44.23
32.70	19.44	-44.23
32.70	19.44	-44.23
32.70	19.44	-44.23
32.70	19.44	-44.23
42.38	44.95	-27.94
42.38	44.95	-27.94
42.38	44.95	-27.94
42.38	44.95	-27.94
42.38	44.95	-27.94
42.38	44.95	-27.94
42.38	44.95	-27.94
42.38	44.95	-27.94
44.80	48.59	-30.27
44.80	48.59	-30.27
44.80	48.59	-30.27
44.80	48.59	-30.27
44.80	48.59	-30.27
44.80	48.59	-30.27
44.80	48.59	-30.27
44.80	48.59	-30.27
46.02	47.38	-26.77
46.02	47.38	-26.77
46.02	47.38	-26.77
46.02	47.38	-26.77
46.02	47.38	-26.77
46.02	47.38	-26.77
46.02	47.38	-26.77
31.48	24.30	-23.28
31.48	24.30	-23.28
31.48	24.30	-23.28
31.48	24.30	-23.28
31.48	24.30	-23.28
31.48	24.30	-23.28
31.48	24.30	-23.28
31.48	24.30	-23.28
48.44	53.45	-30.27
48.44	53.45	-30.27
48.44	53.45	-30.27
48.44	53.45	-30.27
48.44	53.45	-30.27
48.44	53.45	-30.27
48.44	53.45	-30.27
48.44	53.45	-30.27
25.43	69.25	-11.64
25.43	69.25	-11.64
25.43	69.25	-11.64
25.43	69.25	-11.64
25.43	69.25	-11.64
25.43	69.25	-11.64
25.43	69.25	-11.64
25.43	69.25	-11.64
26.64	85.04	-19.79
26.64	85.04	-19.79
26.64	85.04	-19.79
26.64	85.04	-19.79
26.64	85.04	-19.79
26.64	85.04	-19.79
26.64	85.04	-19.79
26.64	85.04	-19.79
29.06	112.98	-55.88
29.06	112.98	-55.88
29.06	112.98	-55.88
29.06	112.98	-55.88
29.06	112.98	-55.88
29.06	112.98	-55.88
29.06	112.98	-55.88
29.06	112.98	-55.88
-33.91	115.41	-86.14
-33.91	115.41	-86.14
-33.91	115.41	-86.14
-33.91	115.41	-86.14
-33.91	115.41	-86.14
-33.91	115.41	-86.14
-33.91	115.41	-86.14
-33.91	115.41	-86.14
-58.13	36.45	-91.96
-58.13	36.45	-91.96
-58.13	36.45	-91.96
-58.13	36.45	-91.96
-58.13	36.45	-91.96
-58.13	36.45	-91.96
-58.13	36.45	-91.96
-58.13	36.45	-91.96
-26.64	-6.07	-37.25
-26.64	-6.07	-37.25
-26.64	-6.07	-37.25
-26.64	-6.07	-37.25
-26.64	-6.07	-37.25
-26.64	-6.07	-37.25
-26.64	-6.07	-37.25
-26.64	-6.07	-37.25
14.53	6.07	-84.98
14.53	6.07	-84.98
14.53	6.07	-84.98
14.53	6.07	-84.98
14.53	6.07	-84.98
14.53	6.07	-84.98
14.53	6.07	-84.98
41.17	20.65	-67.52
41.17	20.65	-67.52
41.17	20.65	-67.52
41.17	20.65	-67.52
41.17	20.65	-67.52
41.17	20.65	-67.52
41.17	20.65	-67.52
41.17	20.65	-67.52
24.22	9.72	-37.25
24.22	9.72	-37.25
24.22	9.72	-37.25
24.22	9.72	-37.25
24.22	9.72	-37.25
24.22	9.72	-37.25
24.22	9.72	-37.25
24.22	9.72	-37.25
25.43	14.58	-36.09
25.43	14.58	-36.09
25.43	14.58	-36.09
25.43	14.58	-36.09
25.43	14.58	-36.09
25.43	14.58	-36.09
25.43	14.58	-36.09
25.43	14.58	-36.09
14.53	2.43	-47.73
14.53	2.43	-47.73
14.53	2.43	-47.73
14.53	2.43	-47.73
14.53	2.43	-47.73
14.53	2.43	-47.73
14.53	2.43	-47.73
14.53	2.43	-47.73
35.12	24.30	-45.40
35.12	24.30	-45.40
35.12	24.30	-45.40
35.12	24.30	-45.40
35.12	24.30	-45.40
35.12	24.30	-45.40
35.12	24.30	-45.40
35.12	24.30	-45.40
13.32	37.66	-9.31
13.32	37.66	-9.31
13.32	37.66	-9.31
13.32	37.66	-9.31
13.32	37.66	-9.31
13.32	37.66	-9.31
13.32	37.66	-9.31
13.32	37.66	-9.31
-4.84	81.39	1.16
-4.84	81.39	1.16
-4.84	81.39	1.16
-4.84	81.39	1.16
-4.84	81.39	1.16
-4.84	81.39	1.16
-4.84	81.39	1.16
-4.84	81.39	1.16
-8.48	78.96	-1.16
-8.48	78.96	-1.16
-8.48	78.96	-1.16
-8.48	78.96	-1.16
-8.48	78.96	-1.16
-8.48	78.96	-1.16
-8.48	78.96	-1.16
-8.48	78.96	-1.16
-24.22	122.70	-25.61
-24.22	122.70	-25.61
-24.22	122.70	-25.61
-24.22	122.70	-25.61
-24.22	122.70	-25.61
-24.22	122.70	-25.61
-24.22	122.70	-25.61
-50.86	119.05	-48.89
-50.86	119.05	-48.89
-50.86	119.05	-48.89
-50.86	119.05	-48.89
-50.86	119.05	-48.89
-50.86	119.05	-48.89
-50.86	119.05	-48.89
-50.86	119.05	-48.89
-73.87	97.19	-46.56
-73.87	97.19	-46.56
-73.87	97.19	-46.56
-73.87	97.19	-46.56
-73.87	97.19	-46.56
-73.87	97.19	-46.56
-73.87	97.19	-46.56
-73.87	97.19	-46.56
-79.92	55.88	-52.38
-79.92	55.88	-52.38
-79.92	55.88	-52.38
-79.92	55.88	-52.38
-79.92	55.88	-52.38
-79.92	55.88	-52.38
-79.92	55.88	-52.38
-79.92	55.88	-52.38
-64.18	15.79	-50.05
-64.18	15.79	-50.05
-64.18	15.79	-50.05
-64.18	15.79	-50.05
-64.18	15.79	-50.05
-64.18	15.79	-50.05
-64.18	15.79	-50.05
-64.18	15.79	-50.05
-23.01	-7.29	-51.22
-23.01	-7.29	-51.22
-23.01	-7.29	-51.22
-23.01	-7.29	-51.22
-23.01	-7.29	-51.22
-23.01	-7.29	-51.22
-23.01	-7.29	-51.22
-23.01	-7.29	-51.22
43.59	49.81	-98.95
43.59	49.81	-98.95
43.59	49.81	-98.95
43.59	49.81	-98.95
43.59	49.81	-98.95
43.59	49.81	-98.95
43.59	49.81	-98.95
43.59	49.81	-98.95
50.86	37.66	-54.71
50.86	37.66	-54.71
50.86	37.66	-54.71
50.86	37.66	-54.71
50.86	37.66	-54.71
50.86	37.66	-54.71
50.86	37.66	-54.71
50.86	37.66	-54.71
46.02	37.66	-33.76
46.02	37.66	-33.76
46.02	37.66	-33.76
46.02	37.66	-33.76
46.02	37.66	-33.76
46.02	37.66	-33.76
46.02	37.66	-33.76
46.02	37.66	-33.76
46.02	37.66	-33.76
46.02	37.66	-33.76
46.02	37.66	-33.76
46.02	37.66	-33.76
46.02	37.66	-33.76
46.02	37.66	-33.76
46.02	37.66	-33.76
31.48	29.16	-22.12
31.48	29.16	-22.12
31.48	29.16	-22.12
31.48	29.16	-22.12
31.48	29.16	-22.12
31.48	29.16	-22.12
31.48	29.16	-22.12
31.48	29.16	-22.12
15.74	30.37	-13.97
15.74	30.37	-13.97
15.74	30.37	-13.97
15.74	30.37	-13.97
15.74	30.37	-13.97
15.74	30.37	-13.97
15.74	30.37	-13.97
15.74	30.37	-13.97
15.74	48.59	-4.66
15.74	48.59	-4.66
15.74	48.59	-4.66
15.74	48.59	-4.66
15.74	48.59	-4.66
15.74	48.59	-4.66
15.74	48.59	-4.66
15.74	48.59	-4.66
9.69	65.60	1.16
9.69	65.60	1.16
9.69	65.60	1.16
9.69	65.60	1.16
9.69	65.60	1.16
9.69	65.60	1.16
9.69	65.60	1.16
9.69	65.60	1.16
7.27	55.88	1.16
7.27	55.88	1.16
7.27	55.88	1.16
7.27	55.88	1.16
7.27	55.88	1.16
7.27	55.88	1.16
7.27	55.88	1.16
7.27	55.88	1.16
-8.48	37.66	3.49
-8.48	37.66	3.49
-8.48	37.66	3.49
-8.48	37.66	3.49
-8.48	37.66	3.49
-8.48	37.66	3.49
-8.48	37.66	3.49
-8.48	37.66	3.49
-37.54	34.02	13.97
-37.54	34.02	13.97
-37.54	34.02	13.97
-37.54	34.02	13.97
-37.54	34.02	13.97
-37.54	34.02	13.97
-37.54	34.02	13.97
-37.54	34.02	13.97
-32.70	20.65	0.00
-32.70	20.65	0.00
-32.70	20.65	0.00
-32.70	20.65	0.00
-32.70	20.65	0.00
-32.70	20.65	0.00
-32.70	20.65	0.00
-32.70	20.65	0.00
-32.70	20.65	0.00
-32.70	20.65	0.00
-32.70	20.65	0.00
-32.70	20.65	0.00
-32.70	20.65	0.00
-32.70	20.65	0.00
-32.70	20.65	0.00
-70.23	30.37	-68.68
-70.23	30.37	-68.68
-70.23	30.37	-68.68
-70.23	30.37	-68.68
-70.23	30.37	-68.68
-70.23	30.37	-68.68
-70.23	30.37	-68.68
-70.23	30.37	-68.68
-73.87	34.02	-69.84
-73.87	34.02	-69.84
-73.87	34.02	-69.84
-73.87	34.02	-69.84
-73.87	34.02	-69.84
-73.87	34.02	-69.84
-73.87	34.02	-69.84
-73.87	34.02	-69.84
-76.29	64.39	-84.98
-76.29	64.39	-84.98
-76.29	64.39	-84.98
-76.29	64.39	-84.98
-76.29	64.39	-84.98
-76.29	64.39	-84.98
-76.29	64.39	-84.98
-76.29	64.39	-84.98
-75.08	70.46	-82.65
-75.08	70.46	-82.65
-75.08	70.46	-82.65
-75.08	70.46	-82.65
-75.08	70.46	-82.65
-75.08	70.46	-82.65
-75.08	70.46	-82.65
-75.08	70.46	-82.65
-79.92	64.39	-75.66
-79.92	64.39	-75.66
-79.92	64.39	-75.66
-79.92	64.39	-75.66
-79.92	64.39	-75.66
-79.92	64.39	-75.66
-79.92	64.39	-75.66
-79.92	64.39	-75.66
-84.77	76.54	-46.56
-84.77	76.54	-46.56
-84.77	76.54	-46.56
-84.77	76.54	-46.56
-84.77	76.54	-46.56
-84.77	76.54	-46.56
-84.77	76.54	-46.56
-84.77	76.54	-46.56
-56.91	57.10	3.49
-56.91	57.10	3.49
-56.91	57.10	3.49
-56.91	57.10	3.49
-56.91	57.10	3.49
-56.91	57.10	3.49
-56.91	57.10	3.49
-56.91	57.10	3.49
-46.02	31.59	3.49
-46.02	31.59	3.49
-46.02	31.59	3.49
-46.02	31.59	3.49
-46.02	31.59	3.49
-46.02	31.59	3.49
-46.02	31.59	3.49
-7.27	43.73	5.82
-7.27	43.73	5.82
-7.27	43.73	5.82
-7.27	43.73	5.82
-7.27	43.73	5.82
-7.27	43.73	5.82
-7.27	43.73	5.82
-7.27	43.73	5.82
15.74	14.58	-22.12
15.74	14.58	-22.12
15.74	14.58	-22.12
15.74	14.58	-22.12
15.74	14.58	-22.12
15.74	14.58	-22.12
15.74	14.58	-22.12
15.74	14.58	-22.12
-8.48	0.00	-36.09
-8.48	0.00	-36.09
-8.48	0.00	-36.09
-8.48	0.00	-36.09
-8.48	0.00	-36.09
-8.48	0.00	-36.09
-8.48	0.00	-36.09
-8.48	0.00	-36.09
-53.28	17.01	-26.77
-53.28	17.01	-26.77
-53.28	17.01	-26.77
-53.28	17.01	-26.77
-53.28	17.01	-26.77
-53.28	17.01	-26.77
-53.28	17.01	-26.77
-53.28	17.01	-26.77
-79.92	64.39	-53.55
-79.92	64.39	-53.55
-79.92	64.39	-53.55
-79.92	64.39	-53.55
-79.92	64.39	-53.55
-79.92	64.39	-53.55
-79.92	64.39	-53.55
-79.92	64.39	-53.55
-53.28	108.12	-44.23
-53.28	108.12	-44.23
-53.28	108.12	-44.23
-53.28	108.12	-44.23
-53.28	108.12	-44.23
-53.28	108.12	-44.23
-53.28	108.12	-44.23
-53.28	108.12	-44.23
-18.16	125.13	-50.05
-18.16	125.13	-50.05
-18.16	125.13	-50.05
-18.16	125.13	-50.05
-18.16	125.13	-50.05
-18.16	125.13	-50.05
-18.16	125.13	-50.05
-18.16	125.13	-50.05
2.42	121.48	-52.38
2.42	121.48	-52.38
2.42	121.48	-52.38
2.42	121.48	-52.38
2.42	121.48	-52.38
2.42	121.48	-52.38
2.42	121.48	-52.38
2.42	121.48	-52.38
18.16	103.26	-25.61
18.16	103.26	-25.61
18.16	103.26	-25.61
18.16	103.26	-25.61
18.16	103.26	-25.61
18.16	103.26	-25.61
18.16	103.26	-25.61
26.64	86.25	-16.30
26.64	86.25	-16.30
26.64	86.25	-16.30
26.64	86.25	-16.30
26.64	86.25	-16.30
26.64	86.25	-16.30
26.64	86.25	-16.30
26.64	86.25	-16.30
9.69	111.77	-22.12
9.69	111.77	-22.12
9.69	111.77	-22.12
9.69	111.77	-22.12
9.69	111.77	-22.12
9.69	111.77	-22.12
9.69	111.77	-22.12
9.69	111.77	-22.12
7.27	86.25	-1.16
7.27	86.25	-1.16
7.27	86.25	-1.16
7.27	86.25	-1.16
7.27	86.25	-1.16
7.27	86.25	-1.16
7.27	86.25	-1.16
7.27	86.25	-1.16
12.11	102.05	-17.46
12.11	102.05	-17.46
12.11	102.05	-17.46
12.11	102.05	-17.46
12.11	102.05	-17.46
12.11	102.05	-17.46
12.11	102.05	-17.46
12.11	102.05	-17.46
8.48	108.12	-22.12
8.48	108.12	-22.12
8.48	108.12	-22.12
8.48	108.12	-22.12
8.48	108.12	-22.12
8.48	108.12	-22.12
8.48	108.12	-22.12
8.48	108.12	-22.12
-12.11	129.99	-44.23
-12.11	129.99	-44.23
-12.11	129.99	-44.23
-12.11	129.99	-44.23
-12.11	129.99	-44.23
-12.11	129.99	-44.23
-12.11	129.99	-44.23
-12.11	129.99	-44.23
-62.97	94.76	-22.12
-62.97	94.76	-22.12
-62.97	94.76	-22.12
-62.97	94.76	-22.12
-62.97	94.76	-22.12
-62.97	94.76	-22.12
-62.97	94.76	-22.12
-62.97	94.76	-22.12
-46.02	75.32	-3.49
-46.02	75.32	-3.49
-46.02	75.32	-3.49
-46.02	75.32	-3.49
-46.02	75.32	-3.49
-46.02	75.32	-3.49
-46.02	75.32	-3.49
-46.02	75.32	-3.49
-58.13	31.59	-13.97
-58.13	31.59	-13.97
-58.13	31.59	-13.97
-58.13	31.59	-13.97
-58.13	31.59	-13.97
-58.13	31.59	-13.97
-58.13	31.59	-13.97
-56.91	12.15	-37.25
-56.91	12.15	-37.25
-56.91	12.15	-37.25
-56.91	12.15	-37.25
-56.91	12.15	-37.25
-56.91	12.15	-37.25
-56.91	12.15	-37.25
-56.91	12.15	-37.25
-39.96	9.72	-86.14
-39.96	9.72	-86.14
-39.96	9.72	-86.14
-39.96	9.72	-86.14
-39.96	9.72	-86.14
-39.96	9.72	-86.14
-39.96	9.72	-86.14
-39.96	9.72	-86.14
-32.70	2.43	-79.16
-32.70	2.43	-79.16
-32.70	2.43	-79.16
-32.70	2.43	-79.16
-32.70	2.43	-79.16
-32.70	2.43	-79.16
-32.70	2.43	-79.16
-32.70	2.43	-79.16
20.59	41.30	-115.24
20.59	41.30	-115.24
20.59	41.30	-115.24
20.59	41.30	-115.24
20.59	41.30	-115.24
20.59	41.30	-115.24
20.59	41.30	-115.24
20.59	41.30	-115.24
55.70	42.52	-48.89
55.70	42.52	-48.89
55.70	42.52	-48.89
55.70	42.52	-48.89
55.70	42.52	-48.89
55.70	42.52	-48.89
55.70	42.52	-48.89
55.70	42.52	-48.89
46.02	32.80	-33.76
46.02	32.80	-33.76
46.02	32.80	-33.76
46.02	32.80	-33.76
46.02	32.80	-33.76
46.02	32.80	-33.76
46.02	32.80	-33.76
46.02	32.80	-33.76
38.75	32.80	-26.77
38.75	32.80	-26.77
38.75	32.80	-26.77
38.75	32.80	-26.77
38.75	32.80	-26.77
38.75	32.80	-26.77
38.75	32.80	-26.77
38.75	32.80	-26.77
1.21	-1.21	-29.10
1.21	-1.21	-29.10
1.21	-1.21	-29.10
1.21	-1.21	-29.10
1.21	-1.21	-29.10
1.21	-1.21	-29.10
1.21	-1.21	-29.10
1.21	-1.21	-29.10
1.21	-1.21	-29.10
1.21	-1.21	-29.10
1.21	-1.21	-29.10
1.21	-1.21	-29.10
1.21	-1.21	-29.10
1.21	-1.21	-29.10
1.21	-1.21	-29.10
32.70	41.30	-19.79
