-5	5	0	-18.53
-7	7	0	-40.45
11	-11	0	-35.87
43	-43	0	59.15
68	-68	0	260.88
67	-67	0	511.19
48	-48	0	727.27
17	-17	0	852.59
-24	24	0	846.08
-71	71	0	677.45
-122	122	0	327.87
-177	177	0	-217.50
-219	219	0	-944.65
-233	233	0	-1779.97
-222	222	0	-2624.79
-195	195	0	-3401.72
-157	157	0	-4059.94
-113	113	0	-4567.17
-62	62	0	-4899.46
-7	7	0	-5035.98
50	-50	0	-4965.28
109	-109	0	-4679.96
171	-171	0	-4170.90
233	-233	0	-3432.07
297	-297	0	-2460.09
361	-361	0	-1250.94
425	-425	0	195.39
477	-477	0	1858.56
497	-497	0	3660.17
494	-494	0	5496.91
473	-473	0	7292.01
439	-439	0	8987.25
397	-397	0	10542.92
350	-350	0	11934.47
298	-298	0	13143.37
243	-243	0	14154.47
185	-185	0	14956.66
125	-125	0	15540.52
65	-65	0	15902.03
3	-3	0	16037.80
-60	60	0	15942.10
-123	123	0	15612.94
-187	187	0	15048.60
-251	251	0	14247.10
-316	316	0	13206.72
-381	381	0	11925.45
-445	445	0	10405.00
-511	511	0	8643.99
-576	576	0	6640.08
-641	641	0	4395.29
-707	707	0	1907.92
-772	772	0	-822.35
-823	823	0	-3769.75
-845	845	0	-6857.00
-841	841	0	-9981.68
-819	819	0	-13061.03
-785	785	0	-16038.50
-742	742	0	-18874.72
-693	693	0	-21541.40
-639	639	0	-24018.03
-582	582	0	-26289.45
-523	523	0	-28346.24
-462	462	0	-30180.99
-399	399	0	-31786.30
-336	336	0	-33158.13
-271	271	0	-34293.11
-207	207	0	-35188.89
-141	141	0	-35844.11
-75	75	0	-36254.74
-9	9	0	-36420.78
57	-57	0	-36342.23
124	-124	0	-36017.41
191	-191	0	-35444.28
257	-257	0	-34624.56
325	-325	0	-33556.86
391	-391	0	-32240.54
459	-459	0	-30676.26
525	-525	0	-28863.36
593	-593	0	-26802.48
660	-660	0	-24491.29
727	-727	0	-21931.82
794	-794	0	-19124.05
861	-861	0	-16067.98
929	-929	0	-12761.93
996	-996	0	-9205.57
1063	-1063	0	-5400.91
1131	-1131	0	-1346.27
1198	-1198	0	2958.68
1251	-1251	0	7488.18
1274	-1274	0	12163.23
